"Step","r50_imagenet_sgd_eg_split_bias_0.3_5e-5_0_ln_0_0_cosine_warmup_no_bn_default_False_gd_warmup10_FINAL - train_loss","r50_imagenet_sgd_eg_split_bias_0.3_5e-5_0_ln_0_0_cosine_warmup_no_bn_default_False_gd_warmup10_FINAL - train_loss__MIN","r50_imagenet_sgd_eg_split_bias_0.3_5e-5_0_ln_0_0_cosine_warmup_no_bn_default_False_gd_warmup10_FINAL - train_loss__MAX","r50_imagenet_sgd_eg_split_bias_0.3_5e-5_0_ln_0_0_cosine_warmup_no_bn_default_False_gd_warmup5_FINAL - train_loss","r50_imagenet_sgd_eg_split_bias_0.3_5e-5_0_ln_0_0_cosine_warmup_no_bn_default_False_gd_warmup5_FINAL - train_loss__MIN","r50_imagenet_sgd_eg_split_bias_0.3_5e-5_0_ln_0_0_cosine_warmup_no_bn_default_False_gd_warmup5_FINAL - train_loss__MAX","r50_imagenet_sgd_eg_split_bias_0.3_5e-5_0_ln_0_0_cosine_warmup_no_bn_default_False_gd_warmup1_FINAL - train_loss","r50_imagenet_sgd_eg_split_bias_0.3_5e-5_0_ln_0_0_cosine_warmup_no_bn_default_False_gd_warmup1_FINAL - train_loss__MIN","r50_imagenet_sgd_eg_split_bias_0.3_5e-5_0_ln_0_0_cosine_warmup_no_bn_default_False_gd_warmup1_FINAL - train_loss__MAX","r50_imagenet_sgd_0.5_5e-5_0_lognormal_0_0_cosine_no_bn_default_False_labels_FINAL - train_loss","r50_imagenet_sgd_0.5_5e-5_0_lognormal_0_0_cosine_no_bn_default_False_labels_FINAL - train_loss__MIN","r50_imagenet_sgd_0.5_5e-5_0_lognormal_0_0_cosine_no_bn_default_False_labels_FINAL - train_loss__MAX","r50_imagenet_sgd_eg_split_bias_0.4_5e-5_0_lognormal_0_0_cosine_no_bn_default_False_labels_FINAL - train_loss","r50_imagenet_sgd_eg_split_bias_0.4_5e-5_0_lognormal_0_0_cosine_no_bn_default_False_labels_FINAL - train_loss__MIN","r50_imagenet_sgd_eg_split_bias_0.4_5e-5_0_lognormal_0_0_cosine_no_bn_default_False_labels_FINAL - train_loss__MAX"
"63248","2.6781420707702637","2.6781420707702637","2.6781420707702637","2.7465033531188965","2.7465033531188965","2.7465033531188965","2.894657611846924","2.894657611846924","2.894657611846924","2.790041208267212","2.790041208267212","2.790041208267212","2.9436402320861816","2.9436402320861816","2.9436402320861816"
"63264","2.6422791481018066","2.6422791481018066","2.6422791481018066","2.694685935974121","2.694685935974121","2.694685935974121","2.7918949127197266","2.7918949127197266","2.7918949127197266","2.766371488571167","2.766371488571167","2.766371488571167","2.9105000495910645","2.9105000495910645","2.9105000495910645"
"63273","2.6442089080810547","2.6442089080810547","2.6442089080810547","2.7561097145080566","2.7561097145080566","2.7561097145080566","2.858147144317627","2.858147144317627","2.858147144317627","2.823089361190796","2.823089361190796","2.823089361190796","2.8315494060516357","2.8315494060516357","2.8315494060516357"
"63279","2.7045481204986572","2.7045481204986572","2.7045481204986572","2.8399839401245117","2.8399839401245117","2.8399839401245117","2.782123565673828","2.782123565673828","2.782123565673828","2.7176947593688965","2.7176947593688965","2.7176947593688965","2.952949047088623","2.952949047088623","2.952949047088623"
"63290","2.6181066036224365","2.6181066036224365","2.6181066036224365","2.724083423614502","2.724083423614502","2.724083423614502","2.931857109069824","2.931857109069824","2.931857109069824","2.777398109436035","2.777398109436035","2.777398109436035","2.826719284057617","2.826719284057617","2.826719284057617"
"63295","2.696171283721924","2.696171283721924","2.696171283721924","2.7002387046813965","2.7002387046813965","2.7002387046813965","2.884830951690674","2.884830951690674","2.884830951690674","2.8027491569519043","2.8027491569519043","2.8027491569519043","2.790626049041748","2.790626049041748","2.790626049041748"
"63307","2.663966178894043","2.663966178894043","2.663966178894043","2.6826891899108887","2.6826891899108887","2.6826891899108887","2.7651941776275635","2.7651941776275635","2.7651941776275635","2.7838687896728516","2.7838687896728516","2.7838687896728516","2.8167800903320312","2.8167800903320312","2.8167800903320312"
"63313","2.6498756408691406","2.6498756408691406","2.6498756408691406","2.6987853050231934","2.6987853050231934","2.6987853050231934","2.8084287643432617","2.8084287643432617","2.8084287643432617","2.6911399364471436","2.6911399364471436","2.6911399364471436","2.9050710201263428","2.9050710201263428","2.9050710201263428"
"63320","2.590456485748291","2.590456485748291","2.590456485748291","2.6860923767089844","2.6860923767089844","2.6860923767089844","2.8242087364196777","2.8242087364196777","2.8242087364196777","2.679652214050293","2.679652214050293","2.679652214050293","2.8608956336975098","2.8608956336975098","2.8608956336975098"
"63332","2.614968776702881","2.614968776702881","2.614968776702881","2.73486328125","2.73486328125","2.73486328125","2.79337215423584","2.79337215423584","2.79337215423584","2.692030668258667","2.692030668258667","2.692030668258667","2.885817050933838","2.885817050933838","2.885817050933838"
"63336","2.6170716285705566","2.6170716285705566","2.6170716285705566","2.617333173751831","2.617333173751831","2.617333173751831","2.8155057430267334","2.8155057430267334","2.8155057430267334","2.6371068954467773","2.6371068954467773","2.6371068954467773","2.8595731258392334","2.8595731258392334","2.8595731258392334"
"63364","2.5862960815429688","2.5862960815429688","2.5862960815429688","2.7205824851989746","2.7205824851989746","2.7205824851989746","2.887389898300171","2.887389898300171","2.887389898300171","2.66762375831604","2.66762375831604","2.66762375831604","2.8224446773529053","2.8224446773529053","2.8224446773529053"
"63369","2.660144329071045","2.660144329071045","2.660144329071045","2.6844048500061035","2.6844048500061035","2.6844048500061035","2.824967622756958","2.824967622756958","2.824967622756958","2.683178186416626","2.683178186416626","2.683178186416626","2.8349995613098145","2.8349995613098145","2.8349995613098145"
"63398","2.615581512451172","2.615581512451172","2.615581512451172","2.637990713119507","2.637990713119507","2.637990713119507","2.789935827255249","2.789935827255249","2.789935827255249","2.8238816261291504","2.8238816261291504","2.8238816261291504","2.839402675628662","2.839402675628662","2.839402675628662"
"63400","2.6513993740081787","2.6513993740081787","2.6513993740081787","2.7252824306488037","2.7252824306488037","2.7252824306488037","2.850803852081299","2.850803852081299","2.850803852081299","2.6948814392089844","2.6948814392089844","2.6948814392089844","2.890273094177246","2.890273094177246","2.890273094177246"
"63413","2.6935086250305176","2.6935086250305176","2.6935086250305176","2.6653921604156494","2.6653921604156494","2.6653921604156494","2.818136215209961","2.818136215209961","2.818136215209961","2.678610324859619","2.678610324859619","2.678610324859619","2.8390939235687256","2.8390939235687256","2.8390939235687256"
"63416","2.6252622604370117","2.6252622604370117","2.6252622604370117","2.655832529067993","2.655832529067993","2.655832529067993","2.7767586708068848","2.7767586708068848","2.7767586708068848","2.788424015045166","2.788424015045166","2.788424015045166","2.8679797649383545","2.8679797649383545","2.8679797649383545"
"63417","2.6983046531677246","2.6983046531677246","2.6983046531677246","2.7885608673095703","2.7885608673095703","2.7885608673095703","2.7869951725006104","2.7869951725006104","2.7869951725006104","2.762172222137451","2.762172222137451","2.762172222137451","2.874821662902832","2.874821662902832","2.874821662902832"
"63419","2.7431743144989014","2.7431743144989014","2.7431743144989014","2.7492623329162598","2.7492623329162598","2.7492623329162598","2.811708927154541","2.811708927154541","2.811708927154541","2.7249460220336914","2.7249460220336914","2.7249460220336914","2.83905029296875","2.83905029296875","2.83905029296875"
"63426","2.5319294929504395","2.5319294929504395","2.5319294929504395","2.7229971885681152","2.7229971885681152","2.7229971885681152","2.8020007610321045","2.8020007610321045","2.8020007610321045","2.699960231781006","2.699960231781006","2.699960231781006","2.8495240211486816","2.8495240211486816","2.8495240211486816"
"63441","2.655606746673584","2.655606746673584","2.655606746673584","2.6815438270568848","2.6815438270568848","2.6815438270568848","2.797664165496826","2.797664165496826","2.797664165496826","2.685197353363037","2.685197353363037","2.685197353363037","2.9261059761047363","2.9261059761047363","2.9261059761047363"
"63449","2.700870990753174","2.700870990753174","2.700870990753174","2.6468241214752197","2.6468241214752197","2.6468241214752197","2.8108181953430176","2.8108181953430176","2.8108181953430176","2.7499589920043945","2.7499589920043945","2.7499589920043945","2.81215763092041","2.81215763092041","2.81215763092041"
"63472","2.581051826477051","2.581051826477051","2.581051826477051","2.7375130653381348","2.7375130653381348","2.7375130653381348","2.780390739440918","2.780390739440918","2.780390739440918","2.664457321166992","2.664457321166992","2.664457321166992","2.83302640914917","2.83302640914917","2.83302640914917"
"63513","2.6273393630981445","2.6273393630981445","2.6273393630981445","2.705840826034546","2.705840826034546","2.705840826034546","2.779275894165039","2.779275894165039","2.779275894165039","2.685074806213379","2.685074806213379","2.685074806213379","2.9239702224731445","2.9239702224731445","2.9239702224731445"
"63532","2.64308500289917","2.64308500289917","2.64308500289917","2.726879596710205","2.726879596710205","2.726879596710205","2.747274875640869","2.747274875640869","2.747274875640869","2.7139883041381836","2.7139883041381836","2.7139883041381836","2.839613676071167","2.839613676071167","2.839613676071167"
"63552","2.5594401359558105","2.5594401359558105","2.5594401359558105","2.6618058681488037","2.6618058681488037","2.6618058681488037","2.7786431312561035","2.7786431312561035","2.7786431312561035","2.7666759490966797","2.7666759490966797","2.7666759490966797","2.91255521774292","2.91255521774292","2.91255521774292"
"63555","2.582693099975586","2.582693099975586","2.582693099975586","2.6389942169189453","2.6389942169189453","2.6389942169189453","2.8657896518707275","2.8657896518707275","2.8657896518707275","2.6593661308288574","2.6593661308288574","2.6593661308288574","2.902029037475586","2.902029037475586","2.902029037475586"
"63558","2.5540714263916016","2.5540714263916016","2.5540714263916016","2.611982822418213","2.611982822418213","2.611982822418213","2.7202868461608887","2.7202868461608887","2.7202868461608887","2.7740626335144043","2.7740626335144043","2.7740626335144043","2.882233142852783","2.882233142852783","2.882233142852783"
"63561","2.5450282096862793","2.5450282096862793","2.5450282096862793","2.6393702030181885","2.6393702030181885","2.6393702030181885","2.841279983520508","2.841279983520508","2.841279983520508","2.729210376739502","2.729210376739502","2.729210376739502","2.9068069458007812","2.9068069458007812","2.9068069458007812"
"63566","2.629272937774658","2.629272937774658","2.629272937774658","2.6756157875061035","2.6756157875061035","2.6756157875061035","2.8091821670532227","2.8091821670532227","2.8091821670532227","2.7120120525360107","2.7120120525360107","2.7120120525360107","2.8895115852355957","2.8895115852355957","2.8895115852355957"
"63569","2.655791759490967","2.655791759490967","2.655791759490967","2.738563060760498","2.738563060760498","2.738563060760498","2.7258212566375732","2.7258212566375732","2.7258212566375732","2.729433059692383","2.729433059692383","2.729433059692383","2.8702616691589355","2.8702616691589355","2.8702616691589355"
"63582","2.6567904949188232","2.6567904949188232","2.6567904949188232","2.6704559326171875","2.6704559326171875","2.6704559326171875","2.827268600463867","2.827268600463867","2.827268600463867","2.7065627574920654","2.7065627574920654","2.7065627574920654","2.894440174102783","2.894440174102783","2.894440174102783"
"63588","2.600283622741699","2.600283622741699","2.600283622741699","2.6155948638916016","2.6155948638916016","2.6155948638916016","2.8320648670196533","2.8320648670196533","2.8320648670196533","2.7156004905700684","2.7156004905700684","2.7156004905700684","2.802286148071289","2.802286148071289","2.802286148071289"
"63624","2.6069540977478027","2.6069540977478027","2.6069540977478027","2.676142692565918","2.676142692565918","2.676142692565918","2.7972216606140137","2.7972216606140137","2.7972216606140137","2.6619186401367188","2.6619186401367188","2.6619186401367188","2.938328742980957","2.938328742980957","2.938328742980957"
"63648","2.727036952972412","2.727036952972412","2.727036952972412","2.7394139766693115","2.7394139766693115","2.7394139766693115","2.7933056354522705","2.7933056354522705","2.7933056354522705","2.729620933532715","2.729620933532715","2.729620933532715","2.9321441650390625","2.9321441650390625","2.9321441650390625"
"63662","2.6008949279785156","2.6008949279785156","2.6008949279785156","2.7234997749328613","2.7234997749328613","2.7234997749328613","2.827263355255127","2.827263355255127","2.827263355255127","2.7014899253845215","2.7014899253845215","2.7014899253845215","2.9373779296875","2.9373779296875","2.9373779296875"
"63678","2.6155219078063965","2.6155219078063965","2.6155219078063965","2.6772878170013428","2.6772878170013428","2.6772878170013428","2.8606081008911133","2.8606081008911133","2.8606081008911133","2.7276551723480225","2.7276551723480225","2.7276551723480225","2.8532774448394775","2.8532774448394775","2.8532774448394775"
"63679","2.5718326568603516","2.5718326568603516","2.5718326568603516","2.638278007507324","2.638278007507324","2.638278007507324","2.8200883865356445","2.8200883865356445","2.8200883865356445","2.708141326904297","2.708141326904297","2.708141326904297","2.799225330352783","2.799225330352783","2.799225330352783"
"63686","2.6118133068084717","2.6118133068084717","2.6118133068084717","2.6602511405944824","2.6602511405944824","2.6602511405944824","2.8386006355285645","2.8386006355285645","2.8386006355285645","2.7581496238708496","2.7581496238708496","2.7581496238708496","2.8780198097229004","2.8780198097229004","2.8780198097229004"
"63693","2.629514694213867","2.629514694213867","2.629514694213867","2.682326555252075","2.682326555252075","2.682326555252075","2.8076558113098145","2.8076558113098145","2.8076558113098145","2.7281994819641113","2.7281994819641113","2.7281994819641113","2.8330612182617188","2.8330612182617188","2.8330612182617188"
"63694","2.6503524780273438","2.6503524780273438","2.6503524780273438","2.7387657165527344","2.7387657165527344","2.7387657165527344","2.815371036529541","2.815371036529541","2.815371036529541","2.6784214973449707","2.6784214973449707","2.6784214973449707","2.8693318367004395","2.8693318367004395","2.8693318367004395"
"63698","2.586381435394287","2.586381435394287","2.586381435394287","2.7141942977905273","2.7141942977905273","2.7141942977905273","2.7939109802246094","2.7939109802246094","2.7939109802246094","2.647831916809082","2.647831916809082","2.647831916809082","2.9299888610839844","2.9299888610839844","2.9299888610839844"
"63736","2.6411075592041016","2.6411075592041016","2.6411075592041016","2.6702847480773926","2.6702847480773926","2.6702847480773926","2.8152618408203125","2.8152618408203125","2.8152618408203125","2.709773540496826","2.709773540496826","2.709773540496826","2.8711631298065186","2.8711631298065186","2.8711631298065186"
"63738","2.591024398803711","2.591024398803711","2.591024398803711","2.741346597671509","2.741346597671509","2.741346597671509","2.8195993900299072","2.8195993900299072","2.8195993900299072","2.769580364227295","2.769580364227295","2.769580364227295","2.8113040924072266","2.8113040924072266","2.8113040924072266"
"63792","2.654865264892578","2.654865264892578","2.654865264892578","2.729743719100952","2.729743719100952","2.729743719100952","2.861647605895996","2.861647605895996","2.861647605895996","2.723081350326538","2.723081350326538","2.723081350326538","2.9353833198547363","2.9353833198547363","2.9353833198547363"
"63805","2.650181293487549","2.650181293487549","2.650181293487549","2.687791347503662","2.687791347503662","2.687791347503662","2.717388153076172","2.717388153076172","2.717388153076172","2.7663168907165527","2.7663168907165527","2.7663168907165527","2.848371982574463","2.848371982574463","2.848371982574463"
"63810","2.642329216003418","2.642329216003418","2.642329216003418","2.633485794067383","2.633485794067383","2.633485794067383","2.836700439453125","2.836700439453125","2.836700439453125","2.7508811950683594","2.7508811950683594","2.7508811950683594","2.8719966411590576","2.8719966411590576","2.8719966411590576"
"63825","2.7091474533081055","2.7091474533081055","2.7091474533081055","2.7510204315185547","2.7510204315185547","2.7510204315185547","2.7956347465515137","2.7956347465515137","2.7956347465515137","2.6343493461608887","2.6343493461608887","2.6343493461608887","2.84363055229187","2.84363055229187","2.84363055229187"
"63828","2.701874256134033","2.701874256134033","2.701874256134033","2.709317207336426","2.709317207336426","2.709317207336426","2.766848564147949","2.766848564147949","2.766848564147949","2.8165206909179688","2.8165206909179688","2.8165206909179688","2.8584160804748535","2.8584160804748535","2.8584160804748535"
"63837","2.6121253967285156","2.6121253967285156","2.6121253967285156","2.7213428020477295","2.7213428020477295","2.7213428020477295","2.8409833908081055","2.8409833908081055","2.8409833908081055","2.735499382019043","2.735499382019043","2.735499382019043","2.854268789291382","2.854268789291382","2.854268789291382"
"63852","2.544295310974121","2.544295310974121","2.544295310974121","2.7416858673095703","2.7416858673095703","2.7416858673095703","2.8573226928710938","2.8573226928710938","2.8573226928710938","2.6632323265075684","2.6632323265075684","2.6632323265075684","2.9265365600585938","2.9265365600585938","2.9265365600585938"
"63862","2.630328893661499","2.630328893661499","2.630328893661499","2.7234878540039062","2.7234878540039062","2.7234878540039062","2.8178176879882812","2.8178176879882812","2.8178176879882812","2.750720500946045","2.750720500946045","2.750720500946045","2.8515877723693848","2.8515877723693848","2.8515877723693848"
"63873","2.577265501022339","2.577265501022339","2.577265501022339","2.736199378967285","2.736199378967285","2.736199378967285","2.777495861053467","2.777495861053467","2.777495861053467","2.6822421550750732","2.6822421550750732","2.6822421550750732","2.8367919921875","2.8367919921875","2.8367919921875"
"63889","2.7010209560394287","2.7010209560394287","2.7010209560394287","2.7350282669067383","2.7350282669067383","2.7350282669067383","2.8271608352661133","2.8271608352661133","2.8271608352661133","2.747352123260498","2.747352123260498","2.747352123260498","2.9156744480133057","2.9156744480133057","2.9156744480133057"
"63933","2.5734996795654297","2.5734996795654297","2.5734996795654297","2.792731761932373","2.792731761932373","2.792731761932373","2.887042999267578","2.887042999267578","2.887042999267578","2.786888360977173","2.786888360977173","2.786888360977173","2.847813129425049","2.847813129425049","2.847813129425049"
"63950","2.649380683898926","2.649380683898926","2.649380683898926","2.698617696762085","2.698617696762085","2.698617696762085","2.906646251678467","2.906646251678467","2.906646251678467","2.810678720474243","2.810678720474243","2.810678720474243","2.9337172508239746","2.9337172508239746","2.9337172508239746"
"63957","2.6965057849884033","2.6965057849884033","2.6965057849884033","2.673677444458008","2.673677444458008","2.673677444458008","2.737314224243164","2.737314224243164","2.737314224243164","2.6791725158691406","2.6791725158691406","2.6791725158691406","2.916470766067505","2.916470766067505","2.916470766067505"
"63962","2.6560118198394775","2.6560118198394775","2.6560118198394775","2.73757266998291","2.73757266998291","2.73757266998291","2.8326802253723145","2.8326802253723145","2.8326802253723145","2.7123801708221436","2.7123801708221436","2.7123801708221436","2.915295124053955","2.915295124053955","2.915295124053955"
"63972","2.65785551071167","2.65785551071167","2.65785551071167","2.788970470428467","2.788970470428467","2.788970470428467","2.813347339630127","2.813347339630127","2.813347339630127","2.7814154624938965","2.7814154624938965","2.7814154624938965","2.86258602142334","2.86258602142334","2.86258602142334"
"63975","2.6330881118774414","2.6330881118774414","2.6330881118774414","2.6676554679870605","2.6676554679870605","2.6676554679870605","2.905872344970703","2.905872344970703","2.905872344970703","2.742609977722168","2.742609977722168","2.742609977722168","2.8440613746643066","2.8440613746643066","2.8440613746643066"
"63976","2.640064239501953","2.640064239501953","2.640064239501953","2.7209224700927734","2.7209224700927734","2.7209224700927734","2.704995632171631","2.704995632171631","2.704995632171631","2.7141075134277344","2.7141075134277344","2.7141075134277344","2.807422161102295","2.807422161102295","2.807422161102295"
"64021","2.604536771774292","2.604536771774292","2.604536771774292","2.7199318408966064","2.7199318408966064","2.7199318408966064","2.807922840118408","2.807922840118408","2.807922840118408","2.7081708908081055","2.7081708908081055","2.7081708908081055","2.9429636001586914","2.9429636001586914","2.9429636001586914"
"64025","2.667184829711914","2.667184829711914","2.667184829711914","2.7557144165039062","2.7557144165039062","2.7557144165039062","2.87453556060791","2.87453556060791","2.87453556060791","2.6790928840637207","2.6790928840637207","2.6790928840637207","2.86617374420166","2.86617374420166","2.86617374420166"
"64035","2.604595184326172","2.604595184326172","2.604595184326172","2.809734344482422","2.809734344482422","2.809734344482422","2.852900505065918","2.852900505065918","2.852900505065918","2.7186031341552734","2.7186031341552734","2.7186031341552734","2.868155002593994","2.868155002593994","2.868155002593994"
"64042","2.6052162647247314","2.6052162647247314","2.6052162647247314","2.7382001876831055","2.7382001876831055","2.7382001876831055","2.779677152633667","2.779677152633667","2.779677152633667","2.732278823852539","2.732278823852539","2.732278823852539","2.877406120300293","2.877406120300293","2.877406120300293"
"64065","2.660684585571289","2.660684585571289","2.660684585571289","2.738344192504883","2.738344192504883","2.738344192504883","2.8338570594787598","2.8338570594787598","2.8338570594787598","2.848803997039795","2.848803997039795","2.848803997039795","2.8036038875579834","2.8036038875579834","2.8036038875579834"
"64067","2.6252596378326416","2.6252596378326416","2.6252596378326416","2.765498399734497","2.765498399734497","2.765498399734497","2.825071096420288","2.825071096420288","2.825071096420288","2.8292179107666016","2.8292179107666016","2.8292179107666016","2.9039828777313232","2.9039828777313232","2.9039828777313232"
"64084","2.6540634632110596","2.6540634632110596","2.6540634632110596","2.6575608253479004","2.6575608253479004","2.6575608253479004","2.8458521366119385","2.8458521366119385","2.8458521366119385","2.7814061641693115","2.7814061641693115","2.7814061641693115","2.8595733642578125","2.8595733642578125","2.8595733642578125"
"64120","2.6386160850524902","2.6386160850524902","2.6386160850524902","2.686070442199707","2.686070442199707","2.686070442199707","2.905188798904419","2.905188798904419","2.905188798904419","2.743830680847168","2.743830680847168","2.743830680847168","2.8754265308380127","2.8754265308380127","2.8754265308380127"
"64154","2.6268625259399414","2.6268625259399414","2.6268625259399414","2.6991868019104004","2.6991868019104004","2.6991868019104004","2.900345802307129","2.900345802307129","2.900345802307129","2.767787218093872","2.767787218093872","2.767787218093872","2.878659725189209","2.878659725189209","2.878659725189209"
"64168","2.715017080307007","2.715017080307007","2.715017080307007","2.725832223892212","2.725832223892212","2.725832223892212","2.835705518722534","2.835705518722534","2.835705518722534","2.793195962905884","2.793195962905884","2.793195962905884","2.94046688079834","2.94046688079834","2.94046688079834"
"64179","2.611915111541748","2.611915111541748","2.611915111541748","2.6906509399414062","2.6906509399414062","2.6906509399414062","2.8531267642974854","2.8531267642974854","2.8531267642974854","2.744418144226074","2.744418144226074","2.744418144226074","2.849886894226074","2.849886894226074","2.849886894226074"
"64187","2.613556385040283","2.613556385040283","2.613556385040283","2.692880630493164","2.692880630493164","2.692880630493164","2.807650089263916","2.807650089263916","2.807650089263916","2.7690677642822266","2.7690677642822266","2.7690677642822266","2.9422531127929688","2.9422531127929688","2.9422531127929688"
"64195","2.648125648498535","2.648125648498535","2.648125648498535","2.648787260055542","2.648787260055542","2.648787260055542","2.7800240516662598","2.7800240516662598","2.7800240516662598","2.710283041000366","2.710283041000366","2.710283041000366","2.835428237915039","2.835428237915039","2.835428237915039"
"64196","2.623382091522217","2.623382091522217","2.623382091522217","2.7471864223480225","2.7471864223480225","2.7471864223480225","2.7788681983947754","2.7788681983947754","2.7788681983947754","2.7776553630828857","2.7776553630828857","2.7776553630828857","2.869475841522217","2.869475841522217","2.869475841522217"
"64200","2.6533939838409424","2.6533939838409424","2.6533939838409424","2.6823604106903076","2.6823604106903076","2.6823604106903076","2.825435161590576","2.825435161590576","2.825435161590576","2.6266846656799316","2.6266846656799316","2.6266846656799316","2.90594744682312","2.90594744682312","2.90594744682312"
"64216","2.689957618713379","2.689957618713379","2.689957618713379","2.7318289279937744","2.7318289279937744","2.7318289279937744","2.860741138458252","2.860741138458252","2.860741138458252","2.8024802207946777","2.8024802207946777","2.8024802207946777","2.8159241676330566","2.8159241676330566","2.8159241676330566"
"64219","2.6696619987487793","2.6696619987487793","2.6696619987487793","2.7113709449768066","2.7113709449768066","2.7113709449768066","2.808547019958496","2.808547019958496","2.808547019958496","2.7550110816955566","2.7550110816955566","2.7550110816955566","2.777616500854492","2.777616500854492","2.777616500854492"
"64224","2.6910996437072754","2.6910996437072754","2.6910996437072754","2.744534969329834","2.744534969329834","2.744534969329834","2.8148562908172607","2.8148562908172607","2.8148562908172607","2.737630844116211","2.737630844116211","2.737630844116211","2.8363494873046875","2.8363494873046875","2.8363494873046875"
"64226","2.7280848026275635","2.7280848026275635","2.7280848026275635","2.7209744453430176","2.7209744453430176","2.7209744453430176","2.8293747901916504","2.8293747901916504","2.8293747901916504","2.820591926574707","2.820591926574707","2.820591926574707","2.958082914352417","2.958082914352417","2.958082914352417"
"64227","2.604307174682617","2.604307174682617","2.604307174682617","2.7196059226989746","2.7196059226989746","2.7196059226989746","2.9320452213287354","2.9320452213287354","2.9320452213287354","2.782778024673462","2.782778024673462","2.782778024673462","2.873412847518921","2.873412847518921","2.873412847518921"
"64238","2.637953758239746","2.637953758239746","2.637953758239746","2.6807148456573486","2.6807148456573486","2.6807148456573486","2.740415573120117","2.740415573120117","2.740415573120117","2.7697110176086426","2.7697110176086426","2.7697110176086426","2.8685662746429443","2.8685662746429443","2.8685662746429443"
"64243","2.674136161804199","2.674136161804199","2.674136161804199","2.7736434936523438","2.7736434936523438","2.7736434936523438","2.909071922302246","2.909071922302246","2.909071922302246","2.8149476051330566","2.8149476051330566","2.8149476051330566","2.8768696784973145","2.8768696784973145","2.8768696784973145"
"64253","2.6077466011047363","2.6077466011047363","2.6077466011047363","2.6141228675842285","2.6141228675842285","2.6141228675842285","2.832144021987915","2.832144021987915","2.832144021987915","2.6993916034698486","2.6993916034698486","2.6993916034698486","2.938371181488037","2.938371181488037","2.938371181488037"
"64258","2.665480613708496","2.665480613708496","2.665480613708496","2.6884355545043945","2.6884355545043945","2.6884355545043945","2.8080055713653564","2.8080055713653564","2.8080055713653564","2.7188615798950195","2.7188615798950195","2.7188615798950195","2.9095869064331055","2.9095869064331055","2.9095869064331055"
"64262","2.6251931190490723","2.6251931190490723","2.6251931190490723","2.716279983520508","2.716279983520508","2.716279983520508","2.879180669784546","2.879180669784546","2.879180669784546","2.7528553009033203","2.7528553009033203","2.7528553009033203","2.908214569091797","2.908214569091797","2.908214569091797"
"64263","2.6076769828796387","2.6076769828796387","2.6076769828796387","2.8190808296203613","2.8190808296203613","2.8190808296203613","2.7973318099975586","2.7973318099975586","2.7973318099975586","2.803846836090088","2.803846836090088","2.803846836090088","2.8417787551879883","2.8417787551879883","2.8417787551879883"
"64269","2.7587366104125977","2.7587366104125977","2.7587366104125977","2.733121156692505","2.733121156692505","2.733121156692505","2.8721089363098145","2.8721089363098145","2.8721089363098145","2.7532145977020264","2.7532145977020264","2.7532145977020264","2.8763132095336914","2.8763132095336914","2.8763132095336914"
"64276","2.52315092086792","2.52315092086792","2.52315092086792","2.7853293418884277","2.7853293418884277","2.7853293418884277","2.9065961837768555","2.9065961837768555","2.9065961837768555","2.7149031162261963","2.7149031162261963","2.7149031162261963","2.892643451690674","2.892643451690674","2.892643451690674"
"64279","2.663930892944336","2.663930892944336","2.663930892944336","2.752373456954956","2.752373456954956","2.752373456954956","2.961928367614746","2.961928367614746","2.961928367614746","2.7136077880859375","2.7136077880859375","2.7136077880859375","2.9400634765625","2.9400634765625","2.9400634765625"
"64282","2.6278042793273926","2.6278042793273926","2.6278042793273926","2.7771620750427246","2.7771620750427246","2.7771620750427246","2.791032552719116","2.791032552719116","2.791032552719116","2.6885733604431152","2.6885733604431152","2.6885733604431152","2.9882025718688965","2.9882025718688965","2.9882025718688965"
"64284","2.646678924560547","2.646678924560547","2.646678924560547","2.7163968086242676","2.7163968086242676","2.7163968086242676","2.8557772636413574","2.8557772636413574","2.8557772636413574","2.666553497314453","2.666553497314453","2.666553497314453","3.0046048164367676","3.0046048164367676","3.0046048164367676"
"64294","2.6365630626678467","2.6365630626678467","2.6365630626678467","2.774017095565796","2.774017095565796","2.774017095565796","2.8734779357910156","2.8734779357910156","2.8734779357910156","2.7009425163269043","2.7009425163269043","2.7009425163269043","2.8975648880004883","2.8975648880004883","2.8975648880004883"
"64300","2.683049201965332","2.683049201965332","2.683049201965332","2.781067132949829","2.781067132949829","2.781067132949829","2.8062503337860107","2.8062503337860107","2.8062503337860107","2.7511708736419678","2.7511708736419678","2.7511708736419678","2.9077816009521484","2.9077816009521484","2.9077816009521484"
"64306","2.587412118911743","2.587412118911743","2.587412118911743","2.7664575576782227","2.7664575576782227","2.7664575576782227","2.755021572113037","2.755021572113037","2.755021572113037","2.8013651371002197","2.8013651371002197","2.8013651371002197","2.8668317794799805","2.8668317794799805","2.8668317794799805"
"64315","2.666840076446533","2.666840076446533","2.666840076446533","2.722158908843994","2.722158908843994","2.722158908843994","2.7655036449432373","2.7655036449432373","2.7655036449432373","2.7603843212127686","2.7603843212127686","2.7603843212127686","2.8786163330078125","2.8786163330078125","2.8786163330078125"
"64321","2.658215045928955","2.658215045928955","2.658215045928955","2.7253334522247314","2.7253334522247314","2.7253334522247314","2.811861753463745","2.811861753463745","2.811861753463745","2.7406225204467773","2.7406225204467773","2.7406225204467773","2.887018918991089","2.887018918991089","2.887018918991089"
